id,file,line,context,original,translation,status,error
89bcb9c2,game/objects/effects/decals/posters/bs12.dm,5,desc,"A safety poster with a female surgeon. \""Let the surgeons do their work. NEVER replace or remove a surgery tool from where the surgeon put it!\""",一张印有女外科医生的安全海报。{{P0}}让外科医生完成他们的工作。切勿移动或替换外科医生放置的手术工具！{{P1}},translated,
c36fcd08,game/objects/effects/overlays.dm,219,name,\improper[named] at [get_area_name(src)],\improper[named] 在 [get_area_name(src)],translated,
d0d95bee,game/objects/effects/spawners/random/misc_structure.dm,275,name,robotic showcase spawner,机器人展示生成器,translated,
0bb23ccb,game/objects/items/binoculars.dm,264,to_chat,"[icon2html(src, user)] [span_warning(""The Rail Gun hasn't cooled down yet!"")]","[icon2html(src, user)] [span_warning(""The Rail Gun hasn't cooled down yet!"")]",translated,
1f545d16,game/objects/items/binoculars.dm,266,to_chat,"[icon2html(src, user)] [span_warning(""No target detected!"")]","[icon2html(src, user)] [span_warning(""No target detected!"")]",translated,
00eaff1c,game/objects/items/binoculars.dm,285,to_chat,"[icon2html(src, user)] [span_warning(""No target detected!"")]","[icon2html(src, user)] [span_warning(""No target detected!"")]",translated,
602b203e,game/objects/items/cards_ids.dm,361,to_chat,"It reads: \""[fallen_names[1]] - [fallen_assignments[1]]\"".",上面写着：[fallen_names[1]] - [fallen_assignments[1]]。,translated,
b11d3e86,game/objects/items/cards_ids.dm,268,balloon_alert,[owner.p_they()] [p_are()]n't dead yet!,[owner.p_they()] [p_are()]还没死呢！,translated,
ffe8569e,game/objects/items/cards_ids.dm,121,name,"[(!newname)	? ""identification card""	: ""[newname]'s ID Card""][(!newjob) ? """" : "" ([newjob])""]","[(!newname)	? ""identification card""	: ""[newname]'s ID Card""][(!newjob) ? """" : "" ([newjob])""]",translated,
628dfb6c,game/objects/items/cards_ids.dm,123,name,"[(!paygrade) ? """" : ""[get_paygrades(paygrade, TRUE, gender)]. ""][(!registered_name)	? ""identification card""	: ""[registered_name]'s ID Card""][(!assignment) ? """" : "" ([assignment])""]","[(!paygrade) ? """" : ""[get_paygrades(paygrade, TRUE, gender)]. ""][(!registered_name)	? ""identification card""	: ""[registered_name]'s ID Card""][(!assignment) ? """" : "" ([assignment])""]",translated,
910f8cc5,game/objects/items/circuitboards/circuitboard.dm,169,to_chat,"[src] positioning set to [split_mode ? ""split window"" : ""normal window""].","[src] 定位已设定为 [split_mode ? ""split window"" : ""normal window""]。",translated,
e87a8ff6,game/objects/items/circuitboards/computer.dm,187,to_chat,"You [locked ? """" : ""un""]lock the circuit controls.","你[locked ? """" : ""un""]锁定了电路控制装置。",translated,
cbb7844a,game/objects/items/defibrillator.dm,109,visible_message,"[user] turns [src] [ready? ""on and opens the cover"" : ""off and closes the cover""].","[user]将[src]变成了[ready? ""on and opens the cover"" : ""off and closes the cover""]。",translated,
67e9334b,game/objects/items/devices/minimap_tablet.dm,324,to_chat,"That label contained a word prohibited in IC chat! Consider reviewing the server rules.\n<span replaceRegex='show_filtered_ic_chat'>\""[label_text]\""</span>",该标签包含IC聊天中禁止的词汇！请考虑查阅服务器规则。\n<span replaceRegex='show_filtered_ic_chat'>'[label_text]'</span>,translated,
92edee7d,game/objects/items/explosives/plastique.dm,205,to_chat,"[span_warning(""There is already a device attached to [src]"")].","[span_warning(""There is already a device attached to [src]"")].",translated,
98940003,game/objects/items/explosives/plastique.dm,208,to_chat,"[span_warning(""[src] is much too tough for you to do anything to it with [plastique]"")].","[span_warning(""[src] is much too tough for you to do anything to it with [plastique]"")].",translated,
72e34bf3,game/objects/items/flashlight.dm,98,to_chat,"You're going to need to remove that [(H.head && H.head.inventory_flags & COVEREYES) ? ""helmet"" : (H.wear_mask && H.wear_mask.inventory_flags & COVEREYES) ? ""mask"": ""glasses""] first.","你得先把那个[(H.head && H.head.inventory_flags & COVEREYES) ? ""helmet"" : (H.wear_mask && H.wear_mask.inventory_flags & COVEREYES) ? ""mask"": ""glasses""]取下来。",translated,
f775f503,game/objects/items/implants/implant.dm,128,to_chat,"You feel something melting inside [part ? ""your [part.display_name]"" : ""you""]!","你感觉[part ? ""your [part.display_name]"" : ""you""]体内有什么东西正在融化！",translated,
59e7c92d,game/objects/items/implants/implant_neurostim.dm,31,visible_message,"Something buzzes inside [implant_owner][part ? ""'s [part.display_name]"" : """"].","[implant_owner][part ? ""'s [part.display_name]"" : """"]体内有东西在嗡嗡作响。",translated,
31a214eb,game/objects/items/implants/implant_neurostim.dm,34,visible_message,"Something beeps inside [implant_owner][part ? ""'s [part.display_name]"" : """"].","[implant_owner][part ? ""'s [part.display_name]"" : """"]内部传来哔哔声。",translated,
27023601,game/objects/items/implants/sandevistan.dm,126,to_chat,"You turn your spinal implant [active? ""on"" : ""off""].","你将你的脊椎植入物[active? ""on"" : ""off""]。",translated,
aa3e3706,game/objects/items/multitool.dm,36,to_chat,"The local APC is located at [span_bold(""[dist] units [dir2text(direction)]"")].","本地装甲运兵车位于[span_bold(""[dist] units [dir2text(direction)]"")]。",translated,
ac516d78,game/objects/items/radio/detpack.dm,277,to_chat,"[span_warning(""[src] doesnt fit on [unmanned_target]"")]!","[span_warning(""[src] doesnt fit on [unmanned_target]"")]!",translated,
118f9f27,game/objects/items/radio/detpack.dm,282,to_chat,"[span_warning(""[W] is much too tough for you to do anything to it with [src]"")].","[span_warning(""[W] is much too tough for you to do anything to it with [src]"")].",translated,
16d23b32,game/objects/items/radio/detpack.dm,285,to_chat,"[span_warning(""There is already a device attached to [target]"")].","[span_warning(""There is already a device attached to [target]"")].",translated,
9a02ee7a,game/objects/items/radio/detpack.dm,299,to_chat,"[span_warning(""There is already a device attached to [target]"")].","[span_warning(""There is already a device attached to [target]"")].",translated,
7853d2f3,game/objects/items/radio/headset.dm,151,balloon_alert,"high-volume mode [use_command ? ""active"" : ""inactive""]","高音量模式 [use_command ? ""active"" : ""inactive""]",translated,
e51ece55,game/objects/items/radio/headset.dm,157,balloon_alert,"supply comms [channels[RADIO_CHANNEL_REQUISITIONS] ? ""active"" : ""inactive""]","补给通讯 [channels[RADIO_CHANNEL_REQUISITIONS] ? ""active"" : ""inactive""]",translated,
0cf37e99,game/objects/items/scanners/gas_analyzer.dm,37,to_chat,"[src]'s barometer function can't trace anything while the storm is [ongoing_weather.stage == MAIN_STAGE ? ""already here!"" : ""winding down.""]","[src]的气压计功能在风暴[ongoing_weather.stage == MAIN_STAGE ? ""already here!"" : ""winding down.""]期间无法追踪任何目标",translated,
75b83e8b,game/objects/items/scanners/gas_analyzer.dm,49,to_chat,[src]'s barometer function says a storm will land in approximately [fixed/10] Seconds].,[src]的气压计功能显示，一场风暴将在约[fixed/10]秒后登陆。,translated,
533238c5,game/objects/items/shards.dm,94,to_chat,"[isxeno(M) ? ""We"" : ""You""] step on \the [src], shattering it!","[isxeno(M) ? ""We"" : ""You""] 踩碎了 \the [src]！",translated,
e592f3f0,game/objects/items/shards.dm,100,to_chat,"[isxeno(M) ? ""We"" : ""You""] step on \the [src]!","[isxeno(M) ? ""We"" : ""You""] 踩到 \the [src] 了！",translated,
62e0d782,game/objects/items/shards.dm,23,visible_message,"[user] is slitting [user.p_their()] [pick(""wrists"", ""throat"")] with [src]! It looks like [user.p_theyre()] trying to commit suicide.","[user]正在用[src]割开[user.p_their()]的[pick(""wrists"", ""throat"")]！看起来像是[user.p_theyre()]试图自杀。",translated,
71348ec8,game/objects/items/stacks/medical.dm,50,balloon_alert,"limb is [affecting.limb_status & LIMB_ROBOT ? ""robotic"": ""organic""]!","肢体[affecting.limb_status & LIMB_ROBOT ? ""robotic"": ""organic""]！",translated,
e2aab813,game/objects/items/stacks/nanopaste.dm,30,visible_message,"[user] applies some nanite paste at [user != M ? ""[M]'s"" : """"] [S.display_name] with [src].","[user] 在 [user != M ? ""[M]'s"" : """"] [S.display_name] 处涂抹了一些纳米膏剂，使用 [src]。",translated,
e0b8891e,game/objects/items/storage/misc.dm,35,to_chat,"You [open ? ""close [src]. Another time, then."" : ""open [src]. Mmmmm... donuts.""]","你 [open ? ""close [src]. Another time, then."" : ""open [src]. Mmmmm... donuts.""]",translated,
1a89ee78,game/objects/items/tools/cleaning_tools.dm,127,desc,"A deluxe Waffle Co. brand bar of soap. Smells of [pick(""lavender"", ""vanilla"", ""strawberry"", ""chocolate"" ,""space"")].","一块豪华华夫饼公司品牌的肥皂。闻起来有[pick(""lavender"", ""vanilla"", ""strawberry"", ""chocolate"" ,""space"")]的味道。",translated,
22ee4cd2,game/objects/items/tools/extinguisher.dm,50,balloon_alert,"safety [safety ? ""on"" : ""off""]","安全 [safety ? ""on"" : ""off""]",translated,
7ad34c41,game/objects/items/tools/maintenance_tools.dm,43,visible_message,"[user] is stabbing the [name] into [user.p_their()] [pick(""temple"",""heart"")]! It looks like [user.p_theyre()] trying to commit suicide.","[user]正将[name]刺入[user.p_their()]的[pick(""temple"",""heart"")]！看起来像是[user.p_theyre()]在试图自杀。",translated,
7567563f,game/objects/items/tools/shovel_tools.dm,73,balloon_alert,"dumping [dirt_type == DIRT_TYPE_SNOW ? ""snow"" : ""dirt""]","正在丢弃 [dirt_type == DIRT_TYPE_SNOW ? ""snow"" : ""dirt""]",translated,
e926e60d,game/objects/items/tools/surgery_tools.dm,44,visible_message,"[user] presses the [name] to [user.p_their()] [pick(""temple"",""chest"")] and activates it! It looks like [user.p_theyre()] trying to commit suicide!","[user] 按下 [name] 的 [user.p_their()] [pick(""temple"",""chest"")] 并启动了它！看起来像是 [user.p_theyre()] 试图自杀！",translated,
0605d7f4,game/objects/items/toys/cards.dm,244,visible_message,"\The [user] [concealed ? ""conceals"" : ""reveals""] their hand.","\The [user] [concealed ? ""conceals"" : ""reveals""] 他们的手。",translated,
941317ce,game/objects/items/trash.dm,77,name,"\improper \""LiquidFood\"" ration",\improper 流食口粮,translated,
142f4e17,game/objects/items/trash.dm,109,desc,"The fortune reads. <br>[span_tip(""[pick(SSstrings.get_list_from_file(""tips/marine""))]"")]","运势显示。<br>[span_tip(""[pick(SSstrings.get_list_from_file(""tips/marine""))]"")]",translated,
fc23fd2d,game/objects/items/weapons/stunbaton.dm,119,to_chat,"[src] is now [status ? ""on"" : ""off""].","[src] 现在是 [status ? ""on"" : ""off""]。",translated,
ce60c2f7,game/objects/items/weapons/stunbaton.dm,232,to_chat,"\The [src] is now [status ? ""on"" : ""off""].","\The [src] 现已变为 [status ? ""on"" : ""off""]。",translated,
23ccd97e,game/objects/items/xeno_iff_tags.dm,17,to_chat,"[xeno] is dead, why would you waste a tag on it?",[xeno]已经死了，为什么还要浪费一个标签？,translated,
aee80b05,game/objects/items/xeno_iff_tags.dm,28,to_chat,Someone already attached a tag to [xeno] while you were busy!,在你忙碌的时候，已经有人给 [xeno] 贴上了标签！,translated,
14c6dc77,game/objects/items/xeno_iff_tags.dm,22,visible_message,[user] starts attaching [src] to [xeno].,[user] 开始将 [src] 安装到 [xeno] 上。,translated,
3bc643df,game/objects/items/xeno_iff_tags.dm,44,name,\[redacted\] xenomorph IFF tag,\[redacted\] 异形敌我识别标签,translated,
2bc3c80d,game/objects/machinery/OpTable.dm,103,visible_message,"[span_notice(""[user] fits the mask over [buckling_human]'s face and turns on the anesthetic."")]'","[span_notice(""[user] fits the mask over [buckling_human]'s face and turns on the anesthetic."")]'",translated,
4ee897ee,game/objects/machinery/artillery/mortar.dm,380,visible_message,"[icon2html(src, viewers(src))] [span_danger(""The [name] fires!"")]","[icon2html(src, viewers(src))] [span_danger(""The [name] fires!"")]",translated,
c4767f0a,game/objects/machinery/artillery/mortar.dm,249,say,"Targeting set by [user]. COORDINATES: X:[coords[""targ_x""]] Y:[coords[""targ_y""]] OFFSET: X:[coords[""dial_x""]] Y:[coords[""dial_y""]]","目标坐标已由[user]设定。坐标：X轴[coords[""targ_x""]] Y轴[coords[""targ_y""]] 偏移量：X轴[coords[""dial_x""]] Y轴[coords[""dial_y""]]",translated,
0dba21ff,game/objects/machinery/artillery/mortar.dm,302,say,"Remote targeting set by [user]. COORDINATES: X:[coords[""targ_x""]] Y:[coords[""targ_y""]] OFFSET: X:[coords[""dial_x""]] Y:[coords[""dial_y""]]","远程目标已由[user]设定。坐标：X轴[coords[""targ_x""]] Y轴[coords[""targ_y""]] 偏移量：X轴[coords[""dial_x""]] Y轴[coords[""dial_y""]]",translated,
925f3cdc,game/objects/machinery/autodoc.dm,395,visible_message,"[mover_of_occupant] starts [mover_of_occupant == future_occupant ? ""climbing"" : ""moving [future_occupant]""] into \the [src].","[mover_of_occupant] 开始将 [mover_of_occupant == future_occupant ? ""climbing"" : ""moving [future_occupant]""] 注入 \the [src]。",translated,
cd7dedf3,game/objects/machinery/camera/camera.dm,133,to_chat,"You screw the camera's panel [CHECK_BITFIELD(machine_stat, PANEL_OPEN) ? ""open"" : ""closed""].","你拧紧了摄像机的面板[CHECK_BITFIELD(machine_stat, PANEL_OPEN) ? ""open"" : ""closed""]。",translated,
f5d7bf5b,game/objects/machinery/camera/camera.dm,154,to_chat,"You [(view_range == initial(view_range)) ? ""restore"" : ""mess up""] the camera's focus.","你[(view_range == initial(view_range)) ? ""restore"" : ""mess up""]了摄像头的焦点。",translated,
27f99250,game/objects/machinery/camera/deployable_camera.dm,38,to_chat,"NOTICE - \""Huginn\"" ROC-58 Observer has been deployed at [AREACOORD_NO_Z(user)].",注意 - [AREACOORD_NO_Z(user)]已部署'胡金'ROC-58观察者。,translated,
264c7099,game/objects/machinery/cell_charger.dm,77,to_chat,"You [anchored ? ""attach"" : ""detach""] the cell charger [anchored ? ""to"" : ""from""] the ground","你将[anchored ? ""attach"" : ""detach""]细胞充电器[anchored ? ""to"" : ""from""]在地上",translated,
9823395b,game/objects/machinery/cloning/cloning.dm,277,visible_message,"[icon2html(src, viewers(src))] [span_notice(""<b>[src]</b> ejects the freshly spawned clone."")]","[icon2html(src, viewers(src))] [span_notice(""<b>[src]</b> ejects the freshly spawned clone."")]",translated,
5dbd41b1,game/objects/machinery/computer/communications.dm,108,to_chat,"That announcement contained a word prohibited in IC chat! Consider reviewing the server rules.\n<span replaceRegex='show_filtered_ic_chat'>\""[input]\""</span>",该公告包含IC聊天禁用词汇！请查阅服务器规则。\n<span replaceRegex='show_filtered_ic_chat'>'[input]'</span>,translated,
7264ac53,game/objects/machinery/data_disks.dm,21,to_chat,"You flip the write-protect tab to [src.read_only ? ""protected"" : ""unprotected""].","你将写保护标签翻到[src.read_only ? ""protected"" : ""unprotected""]。",translated,
2642f1e6,game/objects/machinery/doors/airlock.dm,388,visible_message,"[user] is [welded ? ""unwelding"":""welding""] the airlock.","[user]正在[welded ? ""unwelding"":""welding""]气闸。",translated,
728cf8e5,game/objects/machinery/doors/airlock.dm,396,visible_message,"[user.name] has [welded? ""welded shut"":""unwelded""] [src].","[user.name] 拥有 [welded? ""welded shut"":""unwelded""] [src]。",translated,
f49e796a,game/objects/machinery/doors/firedoor.dm,179,visible_message,"\The [src] [density ? ""open"" : ""close""]s for \the [user].","\The 为 \the [user] 提供 [src] [density ? ""open"" : ""close""]。",translated,
60cbfad7,game/objects/machinery/doors/firedoor.dm,222,visible_message,"\The [user] [blocked ? ""welds"" : ""unwelds""] \the [src] with \a [W].","\The [user] [blocked ? ""welds"" : ""unwelds""] \the [src] 使用 \a [W]。",translated,
e3780616,game/objects/machinery/doors/firedoor.dm,234,visible_message,"\The [user] starts to force \the [src] [density ? ""open"" : ""closed""] with \a [I]!","\The [user] 开始用 \a [I] 强行给 \the [src] [density ? ""open"" : ""closed""] 注射！",translated,
39ec882d,game/objects/machinery/doors/firedoor.dm,245,visible_message,"\The [user] forces \the [blocked ? ""welded "" : """" ][name] [density ? ""open"" : ""closed""] with \a [I]!","\The [user]部队\the [blocked ? ""welded "" : """" ][name] [density ? ""open"" : ""closed""]，使用\a [I]！",translated,
7ac2c2e0,game/objects/machinery/doors/firedoor.dm,216,balloon_alert,"[blocked ? ""unwelding"" : ""welding""]...","[blocked ? ""unwelding"" : ""welding""]...",translated,
79a62550,game/objects/machinery/fax.dm,168,to_chat,"You [anchored ? ""wrench"" : ""unwrench""] \the [src].","你 [anchored ? ""wrench"" : ""unwrench""] \the [src]。",translated,
e2aaf72d,game/objects/machinery/hologram.dm,303,to_chat,"[span_danger(""ERROR:"")] \black Image feed in progress.","[span_danger(""ERROR:"")] \black 图像传输中。",translated,
125fd1ac,game/objects/machinery/hologram.dm,331,to_chat,"[span_danger(""ERROR:"")] Unable to project hologram.","[span_danger(""ERROR:"")] 无法投射全息影像。",translated,
2c96850e,game/objects/machinery/iv_drip.dm,177,to_chat,"The IV drip is now [mode ? ""injecting"" : ""taking blood""].","静脉滴注现在[mode ? ""injecting"" : ""taking blood""]。",translated,
69eccdf4,game/objects/machinery/kitchen/smartfridge.dm,62,to_chat,"You [CHECK_BITFIELD(machine_stat, PANEL_OPEN) ? ""open"" : ""close""] the maintenance panel.","你[CHECK_BITFIELD(machine_stat, PANEL_OPEN) ? ""open"" : ""close""]了维护面板。",translated,
46c2beac,game/objects/machinery/overwatch/_overwatch.dm,137,to_chat,"Basic overwatch systems initialized. Welcome, [ID ? ""[ID.rank] "":""""][operator.name]. Please select a squad.","基础监视系统已初始化。欢迎，[ID ? ""[ID.rank] "":""""][operator.name]。请选择小队。",translated,
311e7a72,game/objects/machinery/overwatch/_overwatch.dm,145,to_chat,"Main overwatch systems initialized. Welcome, [ID ? ""[ID.rank] "":""""][operator.name].","主监视系统已初始化。欢迎，[ID ? ""[ID.rank] "":""""][operator.name]。",translated,
9311f3a0,game/objects/machinery/overwatch/_overwatch.dm,153,to_chat,"Overwatch systems deactivated. Goodbye, [ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""].","监视系统已停用。再见，[ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""]。",translated,
0853def4,game/objects/machinery/overwatch/_overwatch.dm,161,to_chat,"Main overwatch systems deactivated. Goodbye, [ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""].","主监视系统已停用。再见，[ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""]。",translated,
aa08bc7b,game/objects/machinery/overwatch/_overwatch.dm,186,to_chat,"[icon2html(src, operator)] [span_notice(""Marines are now sorted by health status."")]","[icon2html(src, operator)] [span_notice(""Marines are now sorted by health status."")]",translated,
d780dd32,game/objects/machinery/overwatch/_overwatch.dm,188,to_chat,"[icon2html(src, operator)] [span_notice(""Marines are now sorted by rank."")]","[icon2html(src, operator)] [span_notice(""Marines are now sorted by rank."")]",translated,
ac78997b,game/objects/machinery/overwatch/_overwatch.dm,192,to_chat,"[icon2html(src, operator)] [span_notice(""Dead marines are no longer shown."")]","[icon2html(src, operator)] [span_notice(""Dead marines are no longer shown."")]",translated,
6e322986,game/objects/machinery/overwatch/_overwatch.dm,194,to_chat,"[icon2html(src, operator)] [span_notice(""Dead marines are now shown."")]","[icon2html(src, operator)] [span_notice(""Dead marines are now shown."")]",translated,
9f9e3281,game/objects/machinery/overwatch/_overwatch.dm,199,to_chat,"[icon2html(src, operator)] [span_notice(""Marines on the [SSmapping.configs[SHIP_MAP].map_name] are now hidden."")]","[icon2html(src, operator)] [span_notice(""Marines on the [SSmapping.configs[SHIP_MAP].map_name] are now hidden."")]",translated,
fcfa9e5a,game/objects/machinery/overwatch/_overwatch.dm,202,to_chat,"[icon2html(src, operator)] [span_notice(""Marines on the ground are now hidden."")]","[icon2html(src, operator)] [span_notice(""Marines on the ground are now hidden."")]",translated,
856cc546,game/objects/machinery/overwatch/_overwatch.dm,205,to_chat,"[icon2html(src, operator)] [span_notice(""No location is ignored anymore."")]","[icon2html(src, operator)] [span_notice(""No location is ignored anymore."")]",translated,
9050b34a,game/objects/machinery/overwatch/_overwatch.dm,220,to_chat,"[icon2html(src, operator)] [span_notice(""Jumping to the latest available location of [cam_target]."")]","[icon2html(src, operator)] [span_notice(""Jumping to the latest available location of [cam_target]."")]",translated,
f05eb9ed,game/objects/machinery/overwatch/_overwatch.dm,223,to_chat,"[icon2html(src, operator)] [span_notice(""Jumping to the latest available location of [cam_target]."")]","[icon2html(src, operator)] [span_notice(""Jumping to the latest available location of [cam_target]."")]",translated,
ad5a066b,game/objects/machinery/overwatch/_overwatch.dm,138,visible_message,"Basic overwatch systems initialized. Welcome, [ID ? ""[ID.rank] "":""""][operator.name]. Please select a squad.","基础监视系统已初始化。欢迎，[ID ? ""[ID.rank] "":""""][operator.name]。请选择小队。",translated,
3bca63a9,game/objects/machinery/overwatch/_overwatch.dm,146,visible_message,"Main overwatch systems initialized. Welcome, [ID ? ""[ID.rank] "":""""][operator.name].","主监视系统已初始化。欢迎，[ID ? ""[ID.rank] "":""""][operator.name]。",translated,
913be821,game/objects/machinery/overwatch/_overwatch.dm,154,visible_message,"Overwatch systems deactivated. Goodbye, [ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""].","监视系统已停用。再见，[ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""]。",translated,
96ca48f4,game/objects/machinery/overwatch/_overwatch.dm,162,visible_message,"Main overwatch systems deactivated. Goodbye, [ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""].","主监视系统已停用。再见，[ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""]。",translated,
bab42428,game/objects/machinery/overwatch/military.dm,228,to_chat,"[icon2html(src, operator)] [span_warning(""No squad selected!"")]","[icon2html(src, operator)] [span_warning(""No squad selected!"")]",translated,
23f965a2,game/objects/machinery/overwatch/military.dm,242,to_chat,"[icon2html(src, operator)] [span_warning(""No squad selected!"")]","[icon2html(src, operator)] [span_warning(""No squad selected!"")]",translated,
514b23bd,game/objects/machinery/overwatch/military.dm,259,to_chat,"[icon2html(src, operator)] [span_warning(""You're busy doing something else, and press the wrong button!"")]","[icon2html(src, operator)] [span_warning(""You're busy doing something else, and press the wrong button!"")]",translated,
c9f541ca,game/objects/machinery/overwatch/military.dm,262,to_chat,"[icon2html(src, operator)] [span_warning(""The Rail Gun hasn't cooled down yet!"")]","[icon2html(src, operator)] [span_warning(""The Rail Gun hasn't cooled down yet!"")]",translated,
d7a7c53b,game/objects/machinery/overwatch/military.dm,264,to_chat,"[icon2html(src, operator)] [span_warning(""No target detected!"")]","[icon2html(src, operator)] [span_warning(""No target detected!"")]",translated,
40680b3c,game/objects/machinery/overwatch/military.dm,465,to_chat,"[icon2html(src, operator)] [span_warning(""The [name] is busy processing another action!"")]","[icon2html(src, operator)] [span_warning(""The [name] is busy processing another action!"")]",translated,
df6095f0,game/objects/machinery/overwatch/military.dm,468,to_chat,"[icon2html(src, operator)] [span_warning(""The orbital cannon has no ammo chambered."")]","[icon2html(src, operator)] [span_warning(""The orbital cannon has no ammo chambered."")]",translated,
90310dc5,game/objects/machinery/overwatch/military.dm,471,to_chat,"[icon2html(src, operator)] [span_warning(""No target detected!"")]","[icon2html(src, operator)] [span_warning(""No target detected!"")]",translated,
632e72cd,game/objects/machinery/overwatch/military.dm,475,to_chat,"[icon2html(src, operator)] [span_warning(""The target's signal is too weak."")]","[icon2html(src, operator)] [span_warning(""The target's signal is too weak."")]",translated,
49548213,game/objects/machinery/overwatch/military.dm,479,to_chat,"[icon2html(src, operator)] [span_warning(""Invalid target."")]","[icon2html(src, operator)] [span_warning(""Invalid target."")]",translated,
f2ae9329,game/objects/machinery/overwatch/military.dm,482,to_chat,"[icon2html(src, operator)] [span_warning(""The target's landing zone appears to be out of bounds."")]","[icon2html(src, operator)] [span_warning(""The target's landing zone appears to be out of bounds."")]",translated,
37d39dc3,game/objects/machinery/overwatch/military.dm,529,to_chat,"[icon2html(src, source)] [span_warning(""[target] is KIA!"")]","[icon2html(src, source)] [span_warning(""[target] is KIA!"")]",translated,
306dc281,game/objects/machinery/overwatch/military.dm,533,to_chat,"[icon2html(src, source)] [span_warning(""[target] is already the Squad Leader!"")]","[icon2html(src, source)] [span_warning(""[target] is already the Squad Leader!"")]",translated,
e894b2a3,game/objects/machinery/overwatch/military.dm,536,to_chat,"[icon2html(src, source)] [span_warning(""[target] is unfit to lead!"")]","[icon2html(src, source)] [span_warning(""[target] is unfit to lead!"")]",translated,
599e107e,game/objects/machinery/overwatch/military.dm,541,to_chat,"Squad Leader [target_squad.squad_leader] of squad '[target_squad]' has been [target_squad.squad_leader.stat == DEAD ? ""replaced"" : ""demoted and replaced""] by [target.real_name]! Logging to enlistment files.","[target_squad] 小队队长 [target_squad.squad_leader] 已被 [target.real_name] [target_squad.squad_leader.stat == DEAD ? ""replaced"" : ""demoted and replaced""]！已记录至征兵档案。",translated,
c00a4a06,game/objects/machinery/overwatch/military.dm,550,to_chat,"[icon2html(src, target)] <font size='3' color='blue'><B>\[Overwatch\]: You've been promoted to \'[(ismarineleaderjob(target.job) || issommarineleaderjob(target.job)) ? ""SQUAD LEADER"" : ""ACTING SQUAD LEADER""]\' for [target_squad.name]. Your headset has access to the command channel (:v).</B></font>","[icon2html(src, target)] <font size='3' color='blue'><B>\[Overwatch\]: 你已被晋升为 \'[(ismarineleaderjob(target.job) || issommarineleaderjob(target.job)) ? ""SQUAD LEADER"" : ""ACTING SQUAD LEADER""]\'，以表彰 [target_squad.name]。你的耳机现已接入指挥频道 (:v)。</B></font>",translated,
af30c372,game/objects/machinery/overwatch/military.dm,559,to_chat,"[icon2html(src, operator)] [span_warning(""No squad selected!"")]","[icon2html(src, operator)] [span_warning(""No squad selected!"")]",translated,
c195217d,game/objects/machinery/overwatch/military.dm,564,to_chat,"[icon2html(src, operator)] [span_warning(""[wanted_marine] is missing in action."")]","[icon2html(src, operator)] [span_warning(""[wanted_marine] is missing in action."")]",translated,
5e7563b2,game/objects/machinery/overwatch/military.dm,580,to_chat,"[icon2html(src, wanted_marine)] <font size='3' color='blue'><B>\[Overwatch\]:</b> You've been reported for insubordination by your overwatch officer.</font>","[icon2html(src, wanted_marine)] <font size='3' color='blue'><B>\[Overwatch\]:</b> 你的监督军官报告了你的抗命行为。</font>",translated,
c5dda609,game/objects/machinery/overwatch/military.dm,593,to_chat,"[icon2html(src, source)] [span_warning(""[transfer_marine] is KIA."")]","[icon2html(src, source)] [span_warning(""[transfer_marine] is KIA."")]",translated,
97a69528,game/objects/machinery/overwatch/military.dm,597,to_chat,"[icon2html(src, source)] [span_warning(""Transfer aborted. [transfer_marine] isn't wearing an ID."")]","[icon2html(src, source)] [span_warning(""Transfer aborted. [transfer_marine] isn't wearing an ID."")]",translated,
29e10957,game/objects/machinery/overwatch/military.dm,604,to_chat,"[icon2html(src, source)] [span_warning(""Transfer aborted. [new_squad] can't have another [transfer_marine.job.title]."")]","[icon2html(src, source)] [span_warning(""Transfer aborted. [new_squad] can't have another [transfer_marine.job.title]."")]",translated,
1291aff3,game/objects/machinery/overwatch/military.dm,609,to_chat,"[icon2html(src, source)] [span_warning(""[transfer_marine] is already in [new_squad]!"")]","[icon2html(src, source)] [span_warning(""[transfer_marine] is already in [new_squad]!"")]",translated,
108ea86f,game/objects/machinery/overwatch/military.dm,635,to_chat,"[icon2html(src, transfer_marine)] <font size='3' color='blue'><B>\[Overwatch\]:</b> You've been transfered to [new_squad]!</font>","[icon2html(src, transfer_marine)] <font size='3' color='blue'><B>\[Overwatch\]:</b> 你已被调往[new_squad]！</font>",translated,
20ed2d11,game/objects/machinery/overwatch/military.dm,542,visible_message,"Squad Leader [target_squad.squad_leader] of squad '[target_squad]' has been [target_squad.squad_leader.stat == DEAD ? ""replaced"" : ""demoted and replaced""] by [target.real_name]! Logging to enlistment files.","[target_squad] 小队队长 [target_squad.squad_leader] 已被 [target.real_name] [target_squad.squad_leader.stat == DEAD ? ""replaced"" : ""demoted and replaced""]！已记录至征兵档案。",translated,
