id,file,line,context,original,translation,status,error
59e7c92d,game/objects/items/implants/implant_neurostim.dm,31,visible_message,"Something buzzes inside [implant_owner][part ? ""'s [part.display_name]"" : """"].","[implant_owner][part ? ""的[part.display_name]"" : """"]内部有东西在嗡嗡作响。",translated,
31a214eb,game/objects/items/implants/implant_neurostim.dm,34,visible_message,"Something beeps inside [implant_owner][part ? ""'s [part.display_name]"" : """"].","[implant_owner][part ? ""的[part.display_name]"" : """"]内部有东西在哔哔作响。",translated,
27023601,game/objects/items/implants/sandevistan.dm,126,to_chat,"You turn your spinal implant [active? ""on"" : ""off""].","你将你的脊椎植入物[active? ""开启"" : ""关闭""]。",translated,
2d1bc419,game/objects/items/marine_gear.dm,103,name,\improper TGMC PFC Jim pizza,\improper TGMC 列兵 吉姆·披萨,translated,
72375595,game/objects/items/marine_gear.dm,24,desc,"<B>Instructions:</B> Extract food using maximum firepower. Eat.\n\nOn the box is a picture of a shouting Squad Leader. \n\""YOU WILL EAT YOUR NUTRIENT GOO AND YOU WILL ENJOY IT, MAGGOT.\""",<B>说明：</B>使用最大火力提取食物。吃掉。\n\n盒子上印着一个正在咆哮的班长。\n'你会吃掉你的营养糊，而且你会喜欢它，菜鸟。',translated,
aa3e3706,game/objects/items/multitool.dm,36,to_chat,"The local APC is located at [span_bold(""[dist] units [dir2text(direction)]"")].","本地 APC 位于[span_bold(""[dist] 单位 [dir2text(direction)]"")]。",translated,
ac516d78,game/objects/items/radio/detpack.dm,277,to_chat,"[span_warning(""[src] doesnt fit on [unmanned_target]"")]!","[span_warning(""[src] 无法安装在 [unmanned_target] 上"")]！",translated,
118f9f27,game/objects/items/radio/detpack.dm,282,to_chat,"[span_warning(""[W] is much too tough for you to do anything to it with [src]"")].","[span_warning(""[W] 过于坚韧，你用 [src] 无法对其造成任何伤害"")]。",translated,
16d23b32,game/objects/items/radio/detpack.dm,285,to_chat,"[span_warning(""There is already a device attached to [target]"")].","[span_warning(""[target]上已经连接了一个设备"")]。",translated,
9a02ee7a,game/objects/items/radio/detpack.dm,299,to_chat,"[span_warning(""There is already a device attached to [target]"")].","[span_warning(""[target] 上已连接有设备"")]。",translated,
990ed111,game/objects/items/radio/detpack.dm,3,desc,"Programmable remotely triggered 'smart' explosive controlled via a signaler, used for demolitions and impromptu booby traps. Can be set to breach or demolition detonation patterns. Unique action to arm. Click on it with a signaler to copy over the signal code.",可通过信号器远程编程触发的'智能'炸药，用于爆破和临时陷阱。可设置为破门或爆破引爆模式。需使用特殊操作进行武装。点击信号器将其信号代码复制到炸药上。,translated,
7853d2f3,game/objects/items/radio/headset.dm,151,balloon_alert,"high-volume mode [use_command ? ""active"" : ""inactive""]","高容量模式 [use_command ? ""active"" : ""inactive""]",translated,
e51ece55,game/objects/items/radio/headset.dm,157,balloon_alert,"supply comms [channels[RADIO_CHANNEL_REQUISITIONS] ? ""active"" : ""inactive""]","补给通讯 [channels[RADIO_CHANNEL_REQUISITIONS] ? ""活跃"" : ""静默""]",translated,
0cf37e99,game/objects/items/scanners/gas_analyzer.dm,37,to_chat,"[src]'s barometer function can't trace anything while the storm is [ongoing_weather.stage == MAIN_STAGE ? ""already here!"" : ""winding down.""]","[src]的气压计功能无法追踪任何目标，因为风暴[ongoing_weather.stage == MAIN_STAGE ? ""已经降临！"" : ""正在减弱。""]",translated,
75b83e8b,game/objects/items/scanners/gas_analyzer.dm,49,to_chat,[src]'s barometer function says a storm will land in approximately [fixed/10] Seconds].,[src]的气压计功能显示，一场风暴将在约[fixed/10]秒后登陆。,translated,
533238c5,game/objects/items/shards.dm,94,to_chat,"[isxeno(M) ? ""We"" : ""You""] step on \the [src], shattering it!","[isxeno(M) ? ""我们"" : ""你""]踩到了\the [src]，把它踩碎了！",translated,
e592f3f0,game/objects/items/shards.dm,100,to_chat,"[isxeno(M) ? ""We"" : ""You""] step on \the [src]!","[isxeno(M) ? ""我们"" : ""你""]踩到了\the [src]！",translated,
62e0d782,game/objects/items/shards.dm,23,visible_message,"[user] is slitting [user.p_their()] [pick(""wrists"", ""throat"")] with [src]! It looks like [user.p_theyre()] trying to commit suicide.","[user]正在用[src]割开[user.p_their()]的[pick(""手腕"", ""喉咙"")]！看起来[user.p_theyre()]试图自杀。",translated,
71348ec8,game/objects/items/stacks/medical.dm,50,balloon_alert,"limb is [affecting.limb_status & LIMB_ROBOT ? ""robotic"": ""organic""]!","肢体是[affecting.limb_status & LIMB_ROBOT ? ""机械的"": ""有机的""]！",translated,
e2aab813,game/objects/items/stacks/nanopaste.dm,30,visible_message,"[user] applies some nanite paste at [user != M ? ""[M]'s"" : """"] [S.display_name] with [src].","[user]用[src]在[user != M ? ""[M]的"" : """"][S.display_name]上涂抹了一些纳米膏。",translated,
a19247be,game/objects/items/stacks/snow.dm,102,to_chat,There is already \a [O.name] in this direction!,这个方向已经有一个\a [O.name]了！,translated,
cede8089,game/objects/items/storage/backpack.dm,276,to_chat,[warning]<b>Charge Remaining: [cell.charge]/[cell.maxcharge]</b>,[warning]<b>剩余电量：[cell.charge]/[cell.maxcharge]</b>,translated,
f82a55a2,game/objects/items/storage/backpack.dm,337,name,\improper TGMC technician backpack,\improper TGMC 技术员背包,translated,
d5ba67ab,game/objects/items/storage/backpack.dm,344,name,\improper TGMC satchel,\improper TGMC 挎包,translated,
024d763d,game/objects/items/storage/backpack.dm,351,name,\improper TGMC satchel,\improper TGMC 挎包,translated,
45c09c15,game/objects/items/storage/backpack.dm,355,name,\improper TGMC corpsman satchel,\improper TGMC 卫生兵挎包,translated,
90bd7b83,game/objects/items/storage/backpack.dm,363,name,\improper TGMC technician satchel,\improper 地球政府殖民地海军陆战队技术员挎包,translated,
5d5af2b3,game/objects/items/storage/boxes.dm,233,desc,A small box of 'Space-Proof' premium matches.,一小盒'太空专用'高级火柴。,translated,
d542cf9a,game/objects/items/storage/boxes.dm,998,desc,A purple glowing box with a big TOP SECRET label as well as conspiracy talkpoints printed topside. What a load of gibberish!,一个散发着紫色光芒的盒子，顶部印着大大的'绝密'标签，还印着各种阴谋论调。真是满口胡言！,translated,
e35f0843,game/objects/items/storage/boxes.dm,1208,desc,A secure box holding 25 M45 Cloaker greandes. Warning: causes cancer!!!,一个装有25枚M45'潜行者'手雷的安全箱。警告：可能导致癌症！！！,translated,
f237a3fb,game/objects/items/storage/dispenser.dm,4,desc,"The TX-9000 also known as \""Dispenser\"" is a machine capable of holding a large amount of items on it, while also healing nearby synthetics. Your allies will often ask you to lay down one of these.",TX-9000，又称'补给机'，是一种能够储存大量物品并治疗附近合成人的机器。你的队友经常会要求你部署一台这样的设备。,translated,
e0b8891e,game/objects/items/storage/misc.dm,35,to_chat,"You [open ? ""close [src]. Another time, then."" : ""open [src]. Mmmmm... donuts.""]","你[open ? ""合上[src]。下次再说吧。"" : ""打开[src]。嗯……甜甜圈。""]",translated,
1a89ee78,game/objects/items/tools/cleaning_tools.dm,127,desc,"A deluxe Waffle Co. brand bar of soap. Smells of [pick(""lavender"", ""vanilla"", ""strawberry"", ""chocolate"" ,""space"")].","一块豪华华夫饼公司品牌的肥皂。闻起来有[pick(""薰衣草"", ""香草"", ""草莓"", ""巧克力"", ""太空"")]的气味。",translated,
22ee4cd2,game/objects/items/tools/extinguisher.dm,50,balloon_alert,"safety [safety ? ""on"" : ""off""]","保险 [safety ? ""on"" : ""off""]",translated,
6393f1b7,game/objects/items/tools/flame_tools.dm,598,visible_message,"After a few attempts, [user] manages to light the [src],  however [user.p_they()] burn [user.p_their()] finger in the process.",尝试了几次后，[user] 终于点燃了 [src]，但 [user.p_they()] 在这个过程中烫伤了 [user.p_their()] 的手指。,translated,
2a2bdfc3,game/objects/items/tools/flame_tools.dm,403,desc,"A bright red cigarette with what appears to be russian branding on it. The words \""RUSSIAN RED\"", however are unmistakable.",一支鲜红色的香烟，上面似乎印着俄文品牌标识。但'RUSSIAN RED'这几个字却清晰可辨。,translated,
3e5933c1,game/objects/items/tools/flame_tools.dm,413,desc,"Red tipped. Has got a single word stamped on the side: \""(BICARIDINE)\"".",红色尖端。侧面印有一个单词：'(BICARIDINE)'。,translated,
2df8c07c,game/objects/items/tools/flame_tools.dm,423,desc,"Yellow tipped. has got a single word stamped on the side: \""(KELOTANE)\"".",黄色尖端。侧面印有一个单词：'（KELOTANE）'。,translated,
7ad34c41,game/objects/items/tools/maintenance_tools.dm,43,visible_message,"[user] is stabbing the [name] into [user.p_their()] [pick(""temple"",""heart"")]! It looks like [user.p_theyre()] trying to commit suicide.","[user]正将[name]刺入[user.p_their()]的[pick(""太阳穴"",""心脏"")]！看起来[user.p_theyre()]试图自杀。",translated,
23d30795,game/objects/items/tools/maintenance_tools.dm,89,visible_message,\The [usr] cuts \the [C]'s restraints with \the [src]!,\The [usr] 用 \the [src] 割断了 \the [C] 的束缚！,translated,
469925c5,game/objects/items/tools/misc_tools.dm,123,desc,"It's a black ink pen with a sharp point and a carefully engraved \""Waffle Co.\""",这是一支黑色墨水笔，笔尖锋利，上面精心雕刻着'华夫公司'字样。,translated,
cda61fec,game/objects/items/tools/research_tools.dm,16,desc,"A tool for locating and uncovering underground resources. Use \""unique action\"" when near an excavation site.",用于定位和发掘地下资源的工具。在挖掘点附近时使用'特殊动作'。,translated,
7567563f,game/objects/items/tools/shovel_tools.dm,73,balloon_alert,"dumping [dirt_type == DIRT_TYPE_SNOW ? ""snow"" : ""dirt""]","倾倒[dirt_type == DIRT_TYPE_SNOW ? ""snow"" : ""dirt""]",translated,
e926e60d,game/objects/items/tools/surgery_tools.dm,44,visible_message,"[user] presses the [name] to [user.p_their()] [pick(""temple"",""chest"")] and activates it! It looks like [user.p_theyre()] trying to commit suicide!","[user]将[name]按在[user.p_their()][pick(""太阳穴"",""胸口"")]并启动了它！看起来[user.p_theyre()]想要自杀！",translated,
a9d7d49b,game/objects/items/toys/cards.dm,145,visible_message,\The [user] shuffles [src].,\The [user] 洗牌 [src]。,translated,
5137f443,game/objects/items/toys/cards.dm,235,visible_message,\The [user] plays \the [discarding].,\The [user] 打出了 \the [discarding]。,translated,
0605d7f4,game/objects/items/toys/cards.dm,244,visible_message,"\The [user] [concealed ? ""conceals"" : ""reveals""] their hand.","\The [user] [concealed ? ""隐藏了"" : ""亮出了""] 他们的手。",translated,
b687dc99,game/objects/items/toys/crayons.dm,90,visible_message,[user] starts drawing something on \the [target.name].,[user]开始在\the [target.name]上绘制着什么。,translated,
316ce841,game/objects/items/toys/toy_weapons.dm,41,to_chat,You reload [7 - bullets] caps\s!,你装填了[7 - bullets]发弹道弹药！,translated,
91580cfd,game/objects/items/toys/toys.dm,111,desc,"There is a tag on the back that reads \""FUK NT!11!\"".",背面有个标签写着'FUK NT!11!'。,translated,
a8d03106,game/objects/items/toys/toys.dm,139,desc,"\""Singulo\"" brand spinning toy.",'辛格洛'牌旋转玩具。,translated,
97199328,game/objects/items/toys/toys.dm,552,desc,"A plushie depicting a royal xenomorph queen. Smells faintly of stardust and baguettes, with a tag that has Wee! written on it.",一个描绘皇家异形女王的毛绒玩偶。散发着淡淡的星尘和法棍面包的香气，标签上写着 Wee!。,translated,
941317ce,game/objects/items/trash.dm,77,name,"\improper \""LiquidFood\"" ration","\improper \""流食\""口粮",translated,
142f4e17,game/objects/items/trash.dm,109,desc,"The fortune reads. <br>[span_tip(""[pick(SSstrings.get_list_from_file(""tips/marine""))]"")]","运势显示。<br>[span_tip(""[pick(SSstrings.get_list_from_file(""tips/marine""))]"")]",translated,
eb046d5e,game/objects/items/trash.dm,204,desc,Overpriced 'Spring' water. Bottled by the Nanotrasen Corporation.,纳米传讯公司灌装的'春泉'牌高价水。,translated,
fc23fd2d,game/objects/items/weapons/stunbaton.dm,119,to_chat,"[src] is now [status ? ""on"" : ""off""].","[src] 现在[status ? ""开启"" : ""关闭""]了。",translated,
ce60c2f7,game/objects/items/weapons/stunbaton.dm,232,to_chat,"\The [src] is now [status ? ""on"" : ""off""].","\The [src] 现在[status ? ""开启"" : ""关闭""]了。",translated,
7137b6d2,game/objects/items/weapons/swords.dm,40,visible_message,[user] is falling on [user.p_their()] [name]! It looks like [user.p_theyre()] trying to commit suicide.,[user] 正摔向 [user.p_their()] 的 [name]！看起来 [user.p_theyre()] 想自杀。,translated,
232c6b24,game/objects/items/weapons/two_handed/spears.dm,43,desc,A tactical spear. Used for 'tactical' combat.,一把战术长矛。用于'战术'战斗。,translated,
23ccd97e,game/objects/items/xeno_iff_tags.dm,17,to_chat,"[xeno] is dead, why would you waste a tag on it?",\the [xeno] 已经死了，你为什么还要浪费一个标签在它身上？,translated,
7dfd3101,game/objects/items/xeno_iff_tags.dm,20,to_chat,"[xeno] already has an IFF tag attached, and attaching another might mess with its signal!",[xeno] 已经附有一个敌我识别标签，再附加一个可能会干扰其信号！,translated,
aee80b05,game/objects/items/xeno_iff_tags.dm,28,to_chat,Someone already attached a tag to [xeno] while you were busy!,有人趁你忙的时候已经给[异形]贴上了标签！,translated,
14c6dc77,game/objects/items/xeno_iff_tags.dm,22,visible_message,[user] starts attaching [src] to [xeno].,[user]开始将[src]安装到[异形]身上。,translated,
3bc643df,game/objects/items/xeno_iff_tags.dm,44,name,\[redacted\] xenomorph IFF tag,\[已编辑\]异形敌我识别标签,translated,
2bc3c80d,game/objects/machinery/OpTable.dm,103,visible_message,"[span_notice(""[user] fits the mask over [buckling_human]'s face and turns on the anesthetic."")]'","[span_notice(""[user] 将面罩戴在 [buckling_human] 脸上并打开了麻醉剂。"")]",translated,
4ee897ee,game/objects/machinery/artillery/mortar.dm,380,visible_message,"[icon2html(src, viewers(src))] [span_danger(""The [name] fires!"")]","[icon2html(src, viewers(src))] [span_danger(""这个 [name] 开火了！"")]",translated,
0efdda56,game/objects/machinery/artillery/mortar.dm,430,desc,"A manual, crew-operated mortar system intended to rain down 80mm goodness on anything it's aimed at. Needs to be set down first to fire. Ctrl+Click on a tile to deploy, drag the mortar's sprites to mob's sprite to undeploy.",一门手动操作、由乘员操控的迫击炮系统，旨在向瞄准的任何目标倾泻80毫米的'善意'。需要先架设才能开火。Ctrl+点击一个格子进行部署，将迫击炮的精灵图拖拽到生物的精灵图上以收起。,translated,
b85b1732,game/objects/machinery/artillery/mortar.dm,461,desc,"A manual, crew-operated mortar system intended to rain down 80mm goodness on anything it's aimed at. Needs to be set down first to fire. This one is a double barreled mortar that can hold 2 rounds, and is usually fitted in TAVs.",一种手动操作、由乘员操控的迫击炮系统，旨在向瞄准目标倾泻80毫米的'福音'。需要先架设才能开火。这是一门双管迫击炮，可容纳2发炮弹，通常安装在战术突击载具上。,translated,
c4767f0a,game/objects/machinery/artillery/mortar.dm,249,say,"Targeting set by [user]. COORDINATES: X:[coords[""targ_x""]] Y:[coords[""targ_y""]] OFFSET: X:[coords[""dial_x""]] Y:[coords[""dial_y""]]","目标设定由[user]。坐标：X:[coords[""targ_x""]] Y:[coords[""targ_y""]] 偏移量：X:[coords[""dial_x""]] Y:[coords[""dial_y""]]",translated,
0dba21ff,game/objects/machinery/artillery/mortar.dm,302,say,"Remote targeting set by [user]. COORDINATES: X:[coords[""targ_x""]] Y:[coords[""targ_y""]] OFFSET: X:[coords[""dial_x""]] Y:[coords[""dial_y""]]","远程目标设定由[user]完成。坐标：X轴：[coords[""targ_x""]] Y轴：[coords[""targ_y""]] 偏移量：X轴：[coords[""dial_x""]] Y轴：[coords[""dial_y""]]",translated,
9bb1b548,game/objects/machinery/artillery/shells.dm,59,name,\improper 150mm 'Tanglefoot' artillery shell,\improper 150毫米'缠足'炮弹,translated,
3767fb83,game/objects/machinery/artillery/shells.dm,71,name,\improper 150mm white phosporous 'spotting' artillery shell,\improper 150毫米白磷'标记'炮弹,translated,
7b09164c,game/objects/machinery/artillery/shells.dm,72,desc,"An 150mm artillery shell, loaded with a 'spotting' gas that sets anything it hits aflame, whatever is hit by this will have their day, skin and future ruined, with a demand for a warcrime tribunal.",一枚150毫米炮弹，装载着'标记'气体，能将击中的一切点燃。被它命中的目标，其皮肤与未来都将毁于一旦，足以引发战争罪法庭的传唤。,translated,
925f3cdc,game/objects/machinery/autodoc.dm,395,visible_message,"[mover_of_occupant] starts [mover_of_occupant == future_occupant ? ""climbing"" : ""moving [future_occupant]""] into \the [src].","[mover_of_occupant]开始[mover_of_occupant == future_occupant ? ""爬入"" : ""将[future_occupant]移入""]\the [src]。",translated,
cd7dedf3,game/objects/machinery/camera/camera.dm,133,to_chat,"You screw the camera's panel [CHECK_BITFIELD(machine_stat, PANEL_OPEN) ? ""open"" : ""closed""].","你将摄像头的面板[CHECK_BITFIELD(machine_stat, PANEL_OPEN) ? ""打开"" : ""关闭""]了。",translated,
f5d7bf5b,game/objects/machinery/camera/camera.dm,154,to_chat,"You [(view_range == initial(view_range)) ? ""restore"" : ""mess up""] the camera's focus.","你[(view_range == initial(view_range)) ? ""恢复"" : ""弄乱""]了摄像头的焦距。",translated,
5bcab4ae,game/objects/machinery/camera/camera.dm,262,visible_message,\The [src] [change_msg]!,\The [src] [change_msg]！,translated,
27f99250,game/objects/machinery/camera/deployable_camera.dm,38,to_chat,"NOTICE - \""Huginn\"" ROC-58 Observer has been deployed at [AREACOORD_NO_Z(user)].","通知 - \""胡金\"" ROC-58 观察者已在 [AREACOORD_NO_Z(user)] 部署。",translated,
0813c675,game/objects/machinery/camera/deployable_camera.dm,4,name,"\""Huginn\"" ROC-58 Observer",'胡金'ROC-58 观测者,translated,
43563f76,game/objects/machinery/camera/deployable_camera.dm,27,name,"Undeployed \""Huginn\"" ROC-58 Observer",未部署的'胡金'ROC-58观察者,translated,
264c7099,game/objects/machinery/cell_charger.dm,77,to_chat,"You [anchored ? ""attach"" : ""detach""] the cell charger [anchored ? ""to"" : ""from""] the ground","你将电池充电器[anchored ? ""安装到"" : ""从""]地面上[anchored ? """" : ""卸下""]",translated,
532909db,game/objects/machinery/cell_charger.dm,102,to_chat,ccpt [charging] [stat],ccpt [charging] [stat],translated,
9823395b,game/objects/machinery/cloning/cloning.dm,277,visible_message,"[icon2html(src, viewers(src))] [span_notice(""<b>[src]</b> ejects the freshly spawned clone."")]","[icon2html(src, viewers(src))] [span_notice(""<b>[src]</b> 弹出了新生成的克隆体。"")]",translated,
5dbd41b1,game/objects/machinery/computer/communications.dm,108,to_chat,"That announcement contained a word prohibited in IC chat! Consider reviewing the server rules.\n<span replaceRegex='show_filtered_ic_chat'>\""[input]\""</span>","该公告包含一个IC聊天中禁止使用的词汇！请考虑查阅服务器规则。\n<span replaceRegex='show_filtered_ic_chat'>\""[input]\""</span>",translated,
1c32322a,game/objects/machinery/computer/dropship_weapons.dm,100,to_chat,"[DEW] just fired, wait for it to cool down.",[DEW] 刚刚开火，等待其冷却。,translated,
1dd3d2d1,game/objects/machinery/cryopod.dm,260,desc,"A large automated capsule with LED displays intended to put anyone inside into 'hypersleep', a form of non-cryogenic statis used on most ships, linked to a long-term hypersleep bay on a lower level.",一个大型自动化胶囊，带有LED显示屏，旨在将内部人员置于'超睡眠'状态——一种在大多数舰船上使用的非冷冻休眠形式，与下层甲板的长效超睡眠舱相连。,translated,
7264ac53,game/objects/machinery/data_disks.dm,21,to_chat,"You flip the write-protect tab to [src.read_only ? ""protected"" : ""unprotected""].","你将写保护标签翻到[src.read_only ? ""protected"" : ""unprotected""]。",translated,
4e3bb656,game/objects/machinery/doors/airlock.dm,381,to_chat,\The [src] would require something a lot stronger than [W] to weld!,\The [src] 需要比 [W] 强得多的东西才能焊接！,translated,
b79af3c0,game/objects/machinery/doors/airlock.dm,507,to_chat,\The [src] has no panel to open!,\The [src]没有可以打开的盖板！,translated,
c5030f08,game/objects/machinery/doors/airlock.dm,309,visible_message,\The [xeno_attacker] digs into \the [src] and begins to pry it open.,\The [xeno_attacker] 开始挖掘并试图撬开 \the [src]。,translated,
a4a22806,game/objects/machinery/doors/airlock.dm,322,visible_message,\The [xeno_attacker] pries \the [src] open.,\The [xeno_attacker] 撬开了 \the [src]。,translated,
4c8e781f,game/objects/machinery/doors/airlock.dm,333,visible_message,\The [M] scuttles underneath \the [src]!,\The [M] 在 \the [src] 下方快速爬过！,translated,
2642f1e6,game/objects/machinery/doors/airlock.dm,388,visible_message,"[user] is [welded ? ""unwelding"":""welding""] the airlock.","[user]正在[welded ? ""解除焊接"":""焊接""]气闸门。",translated,
728cf8e5,game/objects/machinery/doors/airlock.dm,396,visible_message,"[user.name] has [welded? ""welded shut"":""unwelded""] [src].","[user.name]已经[welded? ""焊接关闭"":""解除焊接""][src]。",translated,
ad94683f,game/objects/machinery/doors/airlock_types.dm,296,name,\improper Captain's Office,\improper 舰长办公室,translated,
9ffedf58,game/objects/machinery/doors/airlock_types.dm,299,name,\improper Captain's Study,\improper 舰长书房,translated,
7f374dd0,game/objects/machinery/doors/airlock_types.dm,303,name,\improper Captain's Mess,\improper 舰长餐厅,translated,
b38646db,game/objects/machinery/doors/airlock_types.dm,555,name,\improper Pilot's Office,\improper 飞行员办公室,translated,
0a42d137,game/objects/machinery/doors/airlock_types.dm,607,name,\improper Smartgunner Preparations,\improper 智能机枪手准备,translated,
cc6ba9a7,game/objects/machinery/doors/airlock_types.dm,663,name,\improper Alpha Squad Smartgunner Preparations,\improper 阿尔法班智能机枪手准备就绪,translated,
524030c8,game/objects/machinery/doors/airlock_types.dm,735,name,\improper Delta Squad Leader Preparations,\improper 德尔塔班班长准备,translated,
ea9590ba,game/objects/machinery/doors/airlock_types.dm,750,name,\improper Delta Squad Smartgunner Preparations,\improper 德尔塔班智能机枪手准备就绪,translated,
c00a9308,game/objects/machinery/doors/airlock_types.dm,805,name,\improper Cockpit,\improper 驾驶舱,translated,
a9c2a8bd,game/objects/machinery/doors/firedoor.dm,135,visible_message,\The [xeno_attacker] digs into \the [src] and begins to pry it open.,\The [xeno_attacker] 开始挖掘并试图撬开 \the [src]。,translated,
a0541657,game/objects/machinery/doors/firedoor.dm,145,visible_message,\The [xeno_attacker] pries \the [src] open.,\The [xeno_attacker] 撬开了 \the [src]。,translated,
f49e796a,game/objects/machinery/doors/firedoor.dm,179,visible_message,"\The [src] [density ? ""open"" : ""close""]s for \the [user].","\The [src] [density ? ""打开"" : ""关闭""]了，为\the [user]。",translated,
60cbfad7,game/objects/machinery/doors/firedoor.dm,222,visible_message,"\The [user] [blocked ? ""welds"" : ""unwelds""] \the [src] with \a [W].","\The [user] [blocked ? ""焊接"" : ""拆焊""] \the [src] 用 \a [W]。",translated,
63a7fa29,game/objects/machinery/doors/firedoor.dm,229,visible_message,"\The [user] pries at \the [src] with \a [I], but \the [src] is welded in place!",\The [user] 试图用 \a [I] 撬开 \the [src]，但 \the [src] 被焊死了！,translated,
e3780616,game/objects/machinery/doors/firedoor.dm,234,visible_message,"\The [user] starts to force \the [src] [density ? ""open"" : ""closed""] with \a [I]!","\The [user] 开始用 \a [I] 强行将 \the [src] [density ? ""open"" : ""closed""]！",translated,
39ec882d,game/objects/machinery/doors/firedoor.dm,245,visible_message,"\The [user] forces \the [blocked ? ""welded "" : """" ][name] [density ? ""open"" : ""closed""] with \a [I]!","\The [user]用\a [I]强行将\the [blocked ? ""welded "" : """" ][name][density ? ""打开"" : ""关上""]了！",translated,
7ac2c2e0,game/objects/machinery/doors/firedoor.dm,216,balloon_alert,"[blocked ? ""unwelding"" : ""welding""]...","[blocked ? ""正在解除焊接"" : ""正在焊接""]...",translated,
15f1b618,game/objects/machinery/doors/multi_tile.dm,107,name,\improper Canteen,\improper 水壶,translated,
773e2183,game/objects/machinery/doors/multi_tile.dm,186,name,\improper Alpha Squad Smartgunner Preparations,\improper 阿尔法班智能机枪手准备就绪,translated,
268861dc,game/objects/machinery/doors/multi_tile.dm,246,name,\improper Delta Squad Leader Preparations,\improper 德尔塔班班长准备,translated,
3d877264,game/objects/machinery/doors/multi_tile.dm,261,name,\improper Delta Squad Smartgunner Preparations,\improper 德尔塔班智能机枪手准备就绪,translated,
e6e0d85e,game/objects/machinery/doors/multi_tile.dm,283,name,\improper Medical Bay,\improper 医疗湾,translated,
2bfd00bf,game/objects/machinery/doors/poddoor.dm,2,name,\improper Podlock,\improper 舱门锁,translated,
4b8233d0,game/objects/machinery/doors/poddoor.dm,204,name,\improper Ammunition Storage,\improper 弹药储存,translated,
077a659d,game/objects/machinery/doors/poddoor.dm,208,name,\improper Drop pod Bay,\improper 空降舱舱段,translated,
79a62550,game/objects/machinery/fax.dm,168,to_chat,"You [anchored ? ""wrench"" : ""unwrench""] \the [src].","你将[anchored ? ""用扳手固定"" : ""松开""]\the [src]。",translated,
25b4a00b,game/objects/machinery/fire_alarm.dm,136,to_chat,You wire \the [src].,你给 \the [src] 接线。,translated,
e2aaf72d,game/objects/machinery/hologram.dm,303,to_chat,"[span_danger(""ERROR:"")] \black Image feed in progress.","[span_danger(""错误："")] \black 图像传输中。",translated,
125fd1ac,game/objects/machinery/hologram.dm,331,to_chat,"[span_danger(""ERROR:"")] Unable to project hologram.","[span_danger(""错误："")] 无法投射全息影像。",translated,
46bee8f1,game/objects/machinery/holosign.dm,33,desc,Small wall-mounted holographic projector. This one reads SURGERY.,小型壁挂式全息投影仪。这个显示着'手术室'。,translated,
2c96850e,game/objects/machinery/iv_drip.dm,177,to_chat,"The IV drip is now [mode ? ""injecting"" : ""taking blood""].","\the [src] 现在正在[mode ? ""抽取血液"" : ""注射药物""]。",translated,
69eccdf4,game/objects/machinery/kitchen/smartfridge.dm,62,to_chat,"You [CHECK_BITFIELD(machine_stat, PANEL_OPEN) ? ""open"" : ""close""] the maintenance panel.","你[CHECK_BITFIELD(machine_stat, PANEL_OPEN) ? ""打开"" : ""关闭""]了维护面板。",translated,
f635d87e,game/objects/machinery/minelayer.dm,2,name,"\improper M21 APRDS \""Minelayer\""",\improper M21 APRDS'布雷器',translated,
46c2beac,game/objects/machinery/overwatch/_overwatch.dm,137,to_chat,"Basic overwatch systems initialized. Welcome, [ID ? ""[ID.rank] "":""""][operator.name]. Please select a squad.","基础监控系统已初始化。欢迎，[ID ? ""[ID.rank] "":""""][operator.name]。请选择一个班。",translated,
311e7a72,game/objects/machinery/overwatch/_overwatch.dm,145,to_chat,"Main overwatch systems initialized. Welcome, [ID ? ""[ID.rank] "":""""][operator.name].","主监控系统已初始化。欢迎，[ID ? ""[ID.rank] "":""""][operator.name]。",translated,
9311f3a0,game/objects/machinery/overwatch/_overwatch.dm,153,to_chat,"Overwatch systems deactivated. Goodbye, [ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""].","监控系统已停用。再见，[ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""系统管理员""]。",translated,
0853def4,game/objects/machinery/overwatch/_overwatch.dm,161,to_chat,"Main overwatch systems deactivated. Goodbye, [ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""sysadmin""].","主监控系统已停用。再见，[ID ? ""[ID.rank] "":""""][operator ? ""[operator.name]"":""系统管理员""]。",translated,
aa08bc7b,game/objects/machinery/overwatch/_overwatch.dm,186,to_chat,"[icon2html(src, operator)] [span_notice(""Marines are now sorted by health status."")]","[icon2html(src, operator)] [span_notice(""陆战队员现已按生命状态排序。"")]",translated,
d780dd32,game/objects/machinery/overwatch/_overwatch.dm,188,to_chat,"[icon2html(src, operator)] [span_notice(""Marines are now sorted by rank."")]","[icon2html(src, operator)] [span_notice(""陆战队员现已按军衔排序。"")]",translated,
ac78997b,game/objects/machinery/overwatch/_overwatch.dm,192,to_chat,"[icon2html(src, operator)] [span_notice(""Dead marines are no longer shown."")]","[icon2html(src, operator)] [span_notice(""阵亡陆战队员不再显示。"")]",translated,
